symbol,signal_date,score,signal,entry_lag,hold_days,entry_date,entry_year,exit_date,entry_open,exit_close,pnl
ESTC,2020-12-02,4,LONG,1,20,2020-12-03,2020,2021-01-04,130.5500030517578,141.4600067138672,0.08356953969418138
MU,2021-01-07,4,LONG,1,20,2021-01-08,2021,2021-02-08,82.54000091552734,84.01000213623047,0.01780956147804682
IBM,2021-01-21,4,LONG,1,20,2021-01-22,2021,2021-02-22,115.3919677734375,115.54492950439453,0.0013255838678248285
INTC,2021-01-21,4,LONG,1,20,2021-01-22,2021,2021-02-22,58.849998474121094,60.709999084472656,0.031605788590962934
AMD,2021-01-26,4,LONG,1,20,2021-01-27,2021,2021-02-25,91.0999984741211,82.41999816894531,-0.09527991713020194
LRCX,2021-01-27,4,LONG,1,20,2021-01-28,2021,2021-02-26,52.637001037597656,56.71900177001953,0.07755002473461921
DOV,2021-01-28,4,LONG,1,20,2021-01-29,2021,2021-03-01,117.37999725341797,127.37000274658203,0.0851082443936006
SWK,2021-01-28,4,LONG,1,20,2021-01-29,2021,2021-03-01,178.6199951171875,180.72999572753906,0.011812790661914704
V,2021-01-28,4,LONG,1,20,2021-01-29,2021,2021-03-01,197.82000732421875,216.6300048828125,0.09508642635810315
NXPI,2021-02-01,4,LONG,1,20,2021-02-02,2021,2021-03-03,180.0,175.99000549316406,-0.022277747260199654
FORM,2021-02-03,4,LONG,1,20,2021-02-04,2021,2021-03-05,44.2599983215332,42.91999816894531,-0.030275648517952135
QRVO,2021-02-03,4,LONG,1,20,2021-02-04,2021,2021-03-05,166.0,171.4199981689453,0.03265059137918863
AMKR,2021-02-08,4,LONG,1,20,2021-02-09,2021,2021-03-10,18.84000015258789,21.520000457763672,0.1422505458317447
DDOG,2021-02-11,4,LONG,1,20,2021-02-12,2021,2021-03-15,111.75,87.61000061035156,-0.21601789162996365
DIS,2021-02-11,4,LONG,1,20,2021-02-12,2021,2021-03-15,193.0,196.75999450683594,0.01948183682298413
AMAT,2021-02-18,4,LONG,1,20,2021-02-19,2021,2021-03-19,121.61000061035156,114.86000061035156,-0.05550530356156773
CDNS,2021-02-22,4,LONG,1,20,2021-02-23,2021,2021-03-23,135.5399932861328,128.25,-0.05378481368774464
NVDA,2021-02-24,4,LONG,1,20,2021-02-25,2021,2021-03-25,14.045499801635742,12.535249710083008,-0.10752555002541457
PLUG,2021-02-25,4,LONG,1,20,2021-02-26,2021,2021-03-26,44.68000030517578,34.029998779296875,-0.2383617156028801
ZS,2021-02-25,4,LONG,1,20,2021-02-26,2021,2021-03-26,213.10000610351562,169.77999877929688,-0.2032848713442814
DOCU,2021-03-11,4,LONG,1,20,2021-03-12,2021,2021-04-12,215.89999389648438,213.47999572753906,-0.011208884841866218
CRWD,2021-03-16,4,LONG,1,20,2021-03-17,2021,2021-04-15,199.0,213.10000610351562,0.07085430202771671
ADBE,2021-03-23,4,LONG,1,20,2021-03-24,2021,2021-04-22,464.760009765625,507.2900085449219,0.09150959180146423
ASML,2021-04-21,4,LONG,1,20,2021-04-22,2021,2021-05-20,664.1699829101562,648.77001953125,-0.023186780154425372
LRCX,2021-04-21,4,LONG,1,20,2021-04-22,2021,2021-05-20,64.38999938964844,62.672000885009766,-0.0266811387004744
SAP,2021-04-22,4,LONG,1,20,2021-04-23,2021,2021-05-21,142.4600067138672,139.85000610351562,-0.0183209356124332
ENPH,2021-04-27,4,LONG,1,20,2021-04-28,2021,2021-05-26,150.36000061035156,143.0399932861328,-0.048683208928603866
GD,2021-04-28,4,LONG,1,20,2021-04-29,2021,2021-05-27,188.1199951171875,190.6699981689453,0.013555194120483116
SHOP,2021-04-28,4,LONG,1,20,2021-04-29,2021,2021-05-27,129.9499969482422,124.08399963378906,-0.04514041902432283
FSLR,2021-04-29,4,LONG,1,20,2021-04-30,2021,2021-05-28,84.01000213623047,76.11000061035156,-0.09403644000708723
NOC,2021-04-29,4,LONG,1,20,2021-04-30,2021,2021-05-28,353.8299865722656,365.8699951171875,0.03402766583341247
ONTO,2021-04-29,4,LONG,1,20,2021-04-30,2021,2021-05-28,66.98999786376953,71.7699966430664,0.07135391747612013
XYL,2021-05-04,4,LONG,1,20,2021-05-05,2021,2021-06-03,117.13999938964844,118.5,0.011610044540189272
MELI,2021-05-05,4,LONG,1,20,2021-05-06,2021,2021-06-04,1552.02001953125,1325.4200439453125,-0.14600325558582455
PYPL,2021-05-05,4,LONG,1,20,2021-05-06,2021,2021-06-04,256.0,263.0400085449219,0.027500033378601074
TWLO,2021-05-05,4,LONG,1,20,2021-05-06,2021,2021-06-04,305.8800048828125,309.9100036621094,0.01317509714582629
BILL,2021-05-06,4,LONG,1,20,2021-05-07,2021,2021-06-07,152.28500366210938,153.99000549316406,0.011196124306748897
NTDOY,2021-05-06,4,LONG,1,20,2021-05-07,2021,2021-06-07,13.87600040435791,15.72599983215332,0.13332367929409958
UPST,2021-05-11,4,LONG,1,20,2021-05-12,2021,2021-06-10,115.27999877929688,146.4199981689453,0.27012491082053053
GLOB,2021-05-13,4,LONG,1,20,2021-05-14,2021,2021-06-14,220.0,218.25999450683594,-0.007909115878018467
SNPS,2021-05-19,4,LONG,1,20,2021-05-20,2021,2021-06-18,238.5,265.8599853515625,0.11471691971305031
NVDA,2021-05-26,4,LONG,1,20,2021-05-27,2021,2021-06-25,15.699749946594238,19.0310001373291,0.21218492027368338
OKTA,2021-05-26,4,LONG,1,20,2021-05-27,2021,2021-06-25,226.88999938964844,246.1300048828125,0.08479882561999717
MRVL,2021-06-07,4,LONG,1,20,2021-06-08,2021,2021-07-07,51.18000030517578,56.68000030517578,0.10746385242681974
ADBE,2021-06-17,4,LONG,1,20,2021-06-18,2021,2021-07-19,569.9600219726562,602.0499877929688,0.05630213450629001
AVAV,2021-06-29,4,LONG,1,20,2021-06-30,2021,2021-07-29,105.5999984741211,100.80000305175781,-0.04545450276251277
DOV,2021-07-20,4,LONG,1,20,2021-07-21,2021,2021-08-18,163.3000030517578,171.50999450683594,0.050275513176052875
AXP,2021-07-23,4,LONG,1,20,2021-07-26,2021,2021-08-23,173.25,160.4499969482422,-0.07388169149643758
AMKR,2021-07-26,4,LONG,1,20,2021-07-27,2021,2021-08-24,23.030000686645508,25.75,0.11810678385831522
AMD,2021-07-27,4,LONG,1,20,2021-07-28,2021,2021-08-25,93.44000244140625,108.30000305175781,0.159032536623379
MSFT,2021-07-27,4,LONG,1,20,2021-07-28,2021,2021-08-25,288.989990234375,302.010009765625,0.04505353116448974
TENB,2021-07-27,4,LONG,1,20,2021-07-28,2021,2021-08-25,46.900001525878906,43.56999969482422,-0.07100216892780332
ON,2021-08-02,4,LONG,1,20,2021-08-03,2021,2021-08-31,43.869998931884766,44.36000061035156,0.011169402562047091
ETN,2021-08-03,4,LONG,1,20,2021-08-04,2021,2021-09-01,163.07000732421875,166.75,0.022566949840534572
ACLS,2021-08-04,4,LONG,1,20,2021-08-05,2021,2021-09-02,43.5,49.84000015258789,0.14574712994454922
EA,2021-08-04,4,LONG,1,20,2021-08-05,2021,2021-09-02,144.8300018310547,145.39999389648438,0.003935593856406822
EMR,2021-08-04,4,LONG,1,20,2021-08-05,2021,2021-09-02,101.4000015258789,105.69999694824219,0.042406265854600146
HUBS,2021-08-04,4,LONG,1,20,2021-08-05,2021,2021-09-02,627.27001953125,684.4000244140625,0.0910772125304266
UBER,2021-08-04,4,LONG,1,20,2021-08-05,2021,2021-09-02,40.5,41.400001525878906,0.022222259898244598
UPST,2021-08-10,4,LONG,1,20,2021-08-11,2021,2021-09-09,166.82000732421875,289.6000061035156,0.736002837721203
DIS,2021-08-12,4,LONG,1,20,2021-08-13,2021,2021-09-13,186.2899932861328,184.97999572753906,-0.007032033956765753
GLOB,2021-08-12,4,LONG,1,20,2021-08-13,2021,2021-09-13,270.25,316.8599853515625,0.1724698810418594
INTU,2021-08-24,4,LONG,1,20,2021-08-25,2021,2021-09-23,577.3099975585938,577.3699951171875,0.00010392606891873648
ESTC,2021-08-25,4,LONG,1,20,2021-08-26,2021,2021-09-24,158.02999877929688,166.33999633789062,0.05258493718144876
WDAY,2021-08-26,4,LONG,1,20,2021-08-27,2021,2021-09-27,265.0299987792969,263.7799987792969,-0.004716447216380718
MDB,2021-09-02,4,LONG,1,20,2021-09-03,2021,2021-10-04,462.7699890136719,444.9700012207031,-0.03846400634342534
INTC,2021-10-21,4,LONG,1,20,2021-10-22,2021,2021-11-19,50.38999938964844,49.52000045776367,-0.017265309434861563
CDNS,2021-10-25,4,LONG,1,20,2021-10-26,2021,2021-11-23,170.82000732421875,181.5800018310547,0.06299024730992617
GOOGL,2021-10-26,4,LONG,1,20,2021-10-27,2021,2021-11-24,139.40499877929688,146.1199951171875,0.04816897813342884
MSFT,2021-10-26,4,LONG,1,20,2021-10-27,2021,2021-11-24,316.0,337.9100036621094,0.0693354546269284
FORM,2021-10-27,4,LONG,1,20,2021-10-28,2021,2021-11-26,38.2400016784668,41.119998931884766,0.07531373240079418
TWLO,2021-10-27,4,LONG,1,20,2021-10-28,2021,2021-11-26,286.260009765625,290.25,0.013938343108566925
ACLS,2021-11-03,4,LONG,1,20,2021-11-04,2021,2021-12-03,58.900001525878906,61.959999084472656,0.05195241900374618
TTWO,2021-11-03,4,LONG,1,20,2021-11-04,2021,2021-12-03,189.00999450683594,165.77999877929688,-0.1229035310442216
ABNB,2021-11-04,4,LONG,1,20,2021-11-05,2021,2021-12-06,186.14999389648438,180.85000610351562,-0.028471597994872914
CFLT,2021-11-04,4,LONG,1,20,2021-11-05,2021,2021-12-06,78.25,68.75,-0.12140575079872204
FTNT,2021-11-04,4,LONG,1,20,2021-11-05,2021,2021-12-06,69.84600067138672,58.40800094604492,-0.1637602670932527
LI,2021-11-29,4,LONG,1,20,2021-11-30,2021,2021-12-29,34.41999816894531,29.420000076293945,-0.14526433348745804
CRWD,2021-12-01,4,LONG,1,20,2021-12-02,2021,2021-12-31,207.97500610351562,204.75,-0.015506700367208737
OKTA,2021-12-01,4,LONG,1,20,2021-12-02,2021,2021-12-31,215.75,224.1699981689453,0.03902664272975811
MRVL,2021-12-02,4,LONG,1,20,2021-12-03,2021,2022-01-03,85.88999938964844,89.43000030517578,0.041215519160359766
MDB,2021-12-06,4,LONG,1,20,2021-12-07,2021,2022-01-05,521.9500122070312,428.7699890136719,-0.17852288727679838
AXP,2022-01-25,4,LONG,1,20,2022-01-26,2022,2022-02-24,176.9499969482422,188.35000610351562,0.0644250316579996
MA,2022-01-27,4,LONG,1,20,2022-01-28,2022,2022-02-28,359.04998779296875,360.82000732421875,0.004929730097277174
TEAM,2022-01-27,4,LONG,1,20,2022-01-28,2022,2022-02-28,312.04998779296875,305.7200012207031,-0.020285168466230765
TENB,2022-02-01,4,LONG,1,20,2022-02-02,2022,2022-03-03,51.959999084472656,55.7599983215332,0.07313316597413318
FORM,2022-02-02,4,LONG,1,20,2022-02-03,2022,2022-03-04,43.54999923706055,39.59000015258789,-0.09092994612736394
FTNT,2022-02-03,4,LONG,1,20,2022-02-04,2022,2022-03-07,60.81399917602539,58.27399826049805,-0.04176671407804215
U,2022-02-03,4,LONG,1,20,2022-02-04,2022,2022-03-07,101.0,81.80000305175781,-0.19009897968556622
ON,2022-02-07,4,LONG,1,20,2022-02-08,2022,2022-03-09,62.130001068115234,58.43000030517578,-0.05955256235844929
UBER,2022-02-09,4,LONG,1,20,2022-02-10,2022,2022-03-11,41.0,30.760000228881836,-0.2497560919784918
CYBR,2022-02-10,4,LONG,1,20,2022-02-11,2022,2022-03-14,158.2100067138672,142.02999877929688,-0.10226918177073895
AMKR,2022-02-14,4,LONG,1,20,2022-02-15,2022,2022-03-16,22.0,22.559999465942383,0.02545452117919922
GLOB,2022-02-17,4,LONG,1,20,2022-02-18,2022,2022-03-21,264.3699951171875,271.5199890136719,0.02704540616765148
CDNS,2022-02-22,4,LONG,1,20,2022-02-23,2022,2022-03-23,150.22999572753906,157.2899932861328,0.046994593352701286
KTOS,2022-02-22,4,LONG,1,20,2022-02-23,2022,2022-03-23,16.610000610351562,19.799999237060547,0.19205289039670095
RKLB,2022-02-28,4,LONG,1,20,2022-03-01,2022,2022-03-29,9.649999618530273,8.289999961853027,-0.14093261248070169
AVGO,2022-03-03,4,LONG,1,20,2022-03-04,2022,2022-04-01,59.27899932861328,62.698001861572266,0.05767645492808904
JD,2022-03-10,4,LONG,1,20,2022-03-11,2022,2022-04-08,53.9010009765625,56.540000915527344,0.04896012859041981
IBM,2022-04-19,4,LONG,1,20,2022-04-20,2022,2022-05-18,135.0,132.94000244140625,-0.015259241174768519
ASML,2022-04-20,4,LONG,1,20,2022-04-21,2022,2022-05-19,645.0599975585938,526.0,-0.18457197471430398
FORM,2022-04-27,4,LONG,1,20,2022-04-28,2022,2022-05-26,37.720001220703125,40.56999969482422,0.07555669093024403
PINS,2022-04-27,4,LONG,1,20,2022-04-28,2022,2022-05-26,20.200000762939453,19.540000915527344,-0.032673258538831254
KLAC,2022-04-28,4,LONG,1,20,2022-04-29,2022,2022-05-27,331.7300109863281,371.2699890136719,0.11919324968452537
ABNB,2022-05-03,4,LONG,1,20,2022-05-04,2022,2022-06-02,152.5500030517578,121.26000213623047,-0.20511307957765915
LSCC,2022-05-03,4,LONG,1,20,2022-05-04,2022,2022-06-02,50.599998474121094,54.310001373291016,0.07332021760963825
ONTO,2022-05-03,4,LONG,1,20,2022-05-04,2022,2022-06-02,72.0999984741211,83.0999984741211,0.15256588395002862
ACLS,2022-05-04,4,LONG,1,20,2022-05-05,2022,2022-06-03,59.290000915527344,61.9900016784668,0.04553888887244654
DDOG,2022-05-05,4,LONG,1,20,2022-05-06,2022,2022-06-06,109.75,103.16000366210938,-0.060045524718821186
HUBS,2022-05-05,4,LONG,1,20,2022-05-06,2022,2022-06-06,341.0,355.6000061035156,0.04281526716573497
KTOS,2022-05-05,4,LONG,1,20,2022-05-06,2022,2022-06-06,15.279999732971191,14.65999984741211,-0.04057590944987034
MCHP,2022-05-09,4,LONG,1,20,2022-05-10,2022,2022-06-08,68.62999725341797,68.91000366210938,0.004079942006371873
NTDOY,2022-05-10,4,LONG,1,20,2022-05-11,2022,2022-06-09,11.065999984741211,11.050000190734863,-0.0014458516201346107
APP,2022-05-11,4,LONG,1,20,2022-05-12,2022,2022-06-10,32.1349983215332,36.11000061035156,0.12369698137356887
ADI,2022-05-18,4,LONG,1,20,2022-05-19,2022,2022-06-17,160.85000610351562,144.6300048828125,-0.10083929502784528
PANW,2022-05-19,4,LONG,1,20,2022-05-20,2022,2022-06-21,81.33999633789062,83.22666931152344,0.023194898679309912
ZM,2022-05-23,4,LONG,1,20,2022-05-24,2022,2022-06-23,94.55999755859375,117.66999816894531,0.24439510582719226
ESTC,2022-06-01,4,LONG,1,20,2022-06-02,2022,2022-07-01,66.05999755859375,71.20999908447266,0.07795945680002439
PATH,2022-06-01,4,LONG,1,20,2022-06-02,2022,2022-07-01,18.489999771118164,18.709999084472656,0.011898286429301992
CRWD,2022-06-02,4,LONG,1,20,2022-06-03,2022,2022-07-05,165.86399841308594,187.02000427246094,0.12755031870560457
OKTA,2022-06-02,4,LONG,1,20,2022-06-03,2022,2022-07-05,107.02300262451172,102.55999755859375,-0.041701362851651075
PD,2022-06-02,4,LONG,1,20,2022-06-03,2022,2022-07-05,27.549999237060547,27.170000076293945,-0.013793073368053773
GTLB,2022-06-06,4,LONG,1,20,2022-06-07,2022,2022-07-07,44.130001068115234,59.09000015258789,0.3389983848262705
ORCL,2022-06-13,4,LONG,1,20,2022-06-14,2022,2022-07-14,72.0,69.44999694824219,-0.03541670905219184
TSLA,2022-07-20,4,LONG,1,20,2022-07-21,2022,2022-08-18,255.10667419433594,302.8699951171875,0.18722881741018768
NXPI,2022-07-25,4,LONG,1,20,2022-07-26,2022,2022-08-23,177.4600067138672,173.94000244140625,-0.01983547920257052
V,2022-07-26,4,LONG,1,20,2022-07-27,2022,2022-08-24,210.77000427246094,206.6699981689453,-0.019452512313922882
FSLR,2022-07-28,4,LONG,1,20,2022-07-29,2022,2022-08-26,90.43000030517578,121.75,0.34634523486816365
ON,2022-08-01,4,LONG,1,20,2022-08-02,2022,2022-08-30,64.44999694824219,68.97000122070312,0.07013195479420758
PAYC,2022-08-02,4,LONG,1,20,2022-08-03,2022,2022-08-31,348.0,351.20001220703125,0.00919543737652658
PYPL,2022-08-02,4,LONG,1,20,2022-08-03,2022,2022-08-31,101.13999938964844,93.44000244140625,-0.07613206441278932
CFLT,2022-08-03,4,LONG,1,20,2022-08-04,2022,2022-09-01,31.0,25.75,-0.1693548387096774
MELI,2022-08-03,4,LONG,1,20,2022-08-04,2022,2022-09-01,994.5,858.7899780273438,-0.1364605550252954
EPAM,2022-08-04,4,LONG,1,20,2022-08-05,2022,2022-09-02,405.20001220703125,412.1400146484375,0.01712735003043473
KTOS,2022-08-04,4,LONG,1,20,2022-08-05,2022,2022-09-02,15.0,12.119999885559082,-0.19200000762939454
DOCN,2022-08-08,4,LONG,1,20,2022-08-09,2022,2022-09-07,48.099998474121094,40.459999084472656,-0.1588357511852923
TDG,2022-08-09,4,LONG,1,20,2022-08-10,2022,2022-09-08,657.6599731445312,615.5800170898438,-0.06398436543657456
BILL,2022-08-18,4,LONG,1,20,2022-08-19,2022,2022-09-19,174.39999389648438,144.02999877929688,-0.17413988635351502
PANW,2022-08-22,4,LONG,1,20,2022-08-23,2022,2022-09-21,93.25333404541016,85.55999755859375,-0.08249931828785981
INTU,2022-08-23,4,LONG,1,20,2022-08-24,2022,2022-09-22,479.6499938964844,396.7099914550781,-0.17291775981822682
JD,2022-08-23,4,LONG,1,20,2022-08-24,2022,2022-09-22,56.64500045776367,53.470001220703125,-0.05605082904762139
SNOW,2022-08-24,4,LONG,1,20,2022-08-25,2022,2022-09-23,191.25,172.1300048828125,-0.09997383067810457
OKTA,2022-08-31,4,LONG,1,20,2022-09-01,2022,2022-09-30,69.15499877929688,56.869998931884766,-0.17764442287995388
S,2022-08-31,4,LONG,1,20,2022-09-01,2022,2022-09-30,27.790000915527344,25.559999465942383,-0.0802447418538577
GTLB,2022-09-06,4,LONG,1,20,2022-09-07,2022,2022-10-05,47.959999084472656,54.36000061035156,0.13344457147729483
IBM,2022-10-19,4,LONG,1,20,2022-10-20,2022,2022-11-17,126.25,146.08999633789062,0.15714848584467822
LRCX,2022-10-19,4,LONG,1,20,2022-10-20,2022,2022-11-17,34.0620002746582,46.11600112915039,0.3538841159443078
IEX,2022-10-25,4,LONG,1,20,2022-10-26,2022,2022-11-23,215.6699981689453,235.39999389648438,0.09148233827165682
V,2022-10-25,4,LONG,1,20,2022-10-26,2022,2022-11-23,196.5800018310547,211.72999572753906,0.07706782864670346
HON,2022-10-27,4,LONG,1,20,2022-10-28,2022,2022-11-28,187.5589141845703,203.36474609375,0.08427129138541349
PINS,2022-10-27,4,LONG,1,20,2022-10-28,2022,2022-11-28,24.424999237060547,24.360000610351562,-0.002661151637227511
AMKR,2022-10-31,4,LONG,1,20,2022-11-01,2022,2022-11-30,21.489999771118164,28.020000457763672,0.30386229670516834
XYL,2022-11-01,4,LONG,1,20,2022-11-02,2022,2022-12-01,105.5999984741211,113.80000305175781,0.07765155962238253
AMPL,2022-11-02,4,LONG,1,20,2022-11-03,2022,2022-12-02,16.399999618530273,13.390000343322754,-0.18353654544031434
CYBR,2022-11-03,4,LONG,1,20,2022-11-04,2022,2022-12-05,150.69000244140625,140.08999633789062,-0.07034312782387334
EPAM,2022-11-03,4,LONG,1,20,2022-11-04,2022,2022-12-05,304.8699951171875,347.5199890136719,0.13989567546681775
SWKS,2022-11-03,4,LONG,1,20,2022-11-04,2022,2022-12-05,86.31999969482422,93.73999786376953,0.08595920059288668
WDAY,2022-11-29,4,LONG,1,20,2022-11-30,2022,2022-12-29,157.88999938964844,167.7899932861328,0.06270184264205803
PATH,2022-12-01,4,LONG,1,20,2022-12-02,2022,2023-01-03,13.960000038146973,12.289999961853027,-0.11962751230161303
PD,2022-12-01,4,LONG,1,20,2022-12-02,2022,2023-01-03,23.81999969482422,25.8700008392334,0.08606218180828183
DOCU,2022-12-08,4,LONG,1,20,2022-12-09,2022,2023-01-10,47.529998779296875,58.04999923706055,0.2213339096980153
ADBE,2022-12-15,4,LONG,1,20,2022-12-16,2022,2023-01-18,345.0,341.30999755859375,-0.010695659250452898
NOC,2023-01-26,4,LONG,1,20,2023-01-27,2023,2023-02-27,433.17999267578125,470.07000732421875,0.08516093834474085
ITW,2023-02-02,4,LONG,1,20,2023-02-03,2023,2023-03-06,249.19000244140625,238.7100067138672,-0.04205624473238366
TT,2023-02-02,4,LONG,1,20,2023-02-03,2023,2023-03-06,186.24000549316406,192.05999755859375,0.03124995647427271
TENB,2023-02-07,4,LONG,1,20,2023-02-08,2023,2023-03-09,46.599998474121094,43.4900016784668,-0.06673813084739491
FORM,2023-02-08,4,LONG,1,20,2023-02-09,2023,2023-03-10,33.31999969482422,28.399999618530273,-0.14765906726758454
ONTO,2023-02-09,4,LONG,1,20,2023-02-10,2023,2023-03-13,82.3499984741211,80.4000015258789,-0.02367938050241718
ABNB,2023-02-14,4,LONG,1,20,2023-02-15,2023,2023-03-16,130.0,119.98999786376953,-0.07700001643254206
DDOG,2023-02-16,4,LONG,1,20,2023-02-17,2023,2023-03-20,82.31999969482422,66.20999908447266,-0.19569971659468388
RUN,2023-02-22,4,LONG,1,20,2023-02-23,2023,2023-03-23,25.799999237060547,17.6299991607666,-0.31666667898804063
INTU,2023-02-23,4,LONG,1,20,2023-02-24,2023,2023-03-24,404.989990234375,429.57000732421875,0.0606929002754336
OKTA,2023-03-01,4,LONG,1,20,2023-03-02,2023,2023-03-30,81.0,84.33999633789062,0.04123452269000771
ZS,2023-03-02,4,LONG,1,20,2023-03-03,2023,2023-03-31,119.5,116.83000183105469,-0.022343080911676257
CRWD,2023-03-07,4,LONG,1,20,2023-03-08,2023,2023-04-05,132.8800048828125,127.80000305175781,-0.03822999431355203
SE,2023-03-07,4,LONG,1,20,2023-03-08,2023,2023-04-05,79.18000030517578,85.69999694824219,0.08234398355565821
MDB,2023-03-08,4,LONG,1,20,2023-03-09,2023,2023-04-06,203.85000610351562,215.88999938964844,0.0590630018427317
GTLB,2023-03-13,4,LONG,1,20,2023-03-14,2023,2023-04-12,30.979999542236328,33.869998931884766,0.09328597263884335
S,2023-03-14,4,LONG,1,20,2023-03-15,2023,2023-04-13,15.5,17.540000915527344,0.1316129622920867
ADBE,2023-03-15,4,LONG,1,20,2023-03-16,2023,2023-04-14,344.57000732421875,379.3800048828125,0.10102445604280272
ASML,2023-04-19,4,LONG,1,20,2023-04-20,2023,2023-05-18,625.3599853515625,695.9299926757812,0.11284701448325954
IBM,2023-04-19,4,LONG,1,20,2023-04-20,2023,2023-05-18,130.14999389648438,126.1500015258789,-0.03073371154966698
TER,2023-04-26,4,LONG,1,20,2023-04-27,2023,2023-05-25,90.0,97.2699966430664,0.08077774047851563
INTC,2023-04-27,4,LONG,1,20,2023-04-28,2023,2023-05-26,31.979999542236328,29.0,-0.0931832265444723
GPN,2023-05-01,4,LONG,1,20,2023-05-02,2023,2023-05-31,103.0,97.69000244140625,-0.051553374355279125
ACLS,2023-05-03,4,LONG,1,20,2023-05-04,2023,2023-06-02,122.0999984741211,162.36000061035156,0.3297297513460945
CW,2023-05-03,4,LONG,1,20,2023-05-04,2023,2023-06-02,170.6999969482422,167.22000122070312,-0.020386618569151055
SEDG,2023-05-03,4,LONG,1,20,2023-05-04,2023,2023-06-02,299.8999938964844,291.05999755859375,-0.029476480552853568
PLTR,2023-05-08,4,LONG,1,20,2023-05-09,2023,2023-06-07,9.220000267028809,14.6899995803833,0.5932753964135433
TDG,2023-05-09,4,LONG,1,20,2023-05-10,2023,2023-06-08,815.0,807.0,-0.0098159509202454
UPST,2023-05-09,4,LONG,1,20,2023-05-10,2023,2023-06-08,19.639999389648438,32.7599983215332,0.6680244062940176
ENTG,2023-05-11,4,LONG,1,20,2023-05-12,2023,2023-06-12,94.5,111.83999633789062,0.18349202473958334
GLOB,2023-05-18,4,LONG,1,20,2023-05-19,2023,2023-06-20,161.1300048828125,188.1199951171875,0.16750443378937663
PANW,2023-05-23,4,LONG,1,20,2023-05-24,2023,2023-06-23,98.11499786376953,121.97000122070312,0.2431330976539971
BA,2023-07-26,4,LONG,1,20,2023-07-27,2023,2023-08-24,235.25,217.30999755859375,-0.0762593089964134
GD,2023-07-26,4,LONG,1,20,2023-07-27,2023,2023-08-24,223.22000122070312,223.8800048828125,0.0029567406975184677
INTC,2023-07-27,4,LONG,1,20,2023-07-28,2023,2023-08-25,36.75,33.25,-0.09523809523809523
ACLS,2023-08-02,4,LONG,1,20,2023-08-03,2023,2023-08-31,187.9600067138672,192.14999389648438,0.02229190802805
EMR,2023-08-02,4,LONG,1,20,2023-08-03,2023,2023-08-31,96.11000061035156,98.25,0.022266146873980437
HUBS,2023-08-02,4,LONG,1,20,2023-08-03,2023,2023-08-31,514.5800170898438,546.52001953125,0.06207004038368953
TEAM,2023-08-03,4,LONG,1,20,2023-08-04,2023,2023-09-01,210.91000366210938,204.4499969482422,-0.030629209623534548
FIVN,2023-08-07,4,LONG,1,20,2023-08-08,2023,2023-09-06,74.25,72.44999694824219,-0.024242465343539563
DDOG,2023-08-08,4,LONG,1,20,2023-08-09,2023,2023-09-07,87.94999694824219,96.68000030517578,0.09926098533091622
SONY,2023-08-09,4,LONG,1,20,2023-08-10,2023,2023-09-08,17.389999389648438,16.8439998626709,-0.0313973287027572
PANW,2023-08-18,4,LONG,1,20,2023-08-21,2023,2023-09-19,118.25,118.08499908447266,-0.0013953565795124206
ZM,2023-08-21,4,LONG,1,20,2023-08-22,2023,2023-09-20,67.18000030517578,68.80000305175781,0.02411436051239822
BIDU,2023-08-22,4,LONG,1,20,2023-08-23,2023,2023-09-21,129.72000122070312,128.0,-0.013259337068435174
AFRM,2023-08-24,4,LONG,1,20,2023-08-25,2023,2023-09-25,15.09000015258789,20.219999313354492,0.33996017951575846
OKTA,2023-08-30,4,LONG,1,20,2023-08-31,2023,2023-09-29,78.61000061035156,81.51000213623047,0.036890999915563244
ESTC,2023-08-31,4,LONG,1,20,2023-09-01,2023,2023-10-02,72.72000122070312,80.94999694824219,0.11317375672975115
PD,2023-08-31,4,LONG,1,20,2023-09-01,2023,2023-10-02,22.719999313354492,22.5,-0.0096830686621183
GTLB,2023-09-05,4,LONG,1,20,2023-09-06,2023,2023-10-04,52.13999938964844,44.7400016784668,-0.14192554272739005
ZS,2023-09-05,4,LONG,1,20,2023-09-06,2023,2023-10-04,159.16000366210938,155.1199951171875,-0.025383315229739873
AXP,2023-10-20,4,LONG,1,20,2023-10-23,2023,2023-11-20,141.5,163.85000610351562,0.15795057316972172
SNAP,2023-10-24,4,LONG,1,20,2023-10-25,2023,2023-11-22,10.369999885559082,12.3100004196167,0.18707816349730125
META,2023-10-25,4,LONG,1,20,2023-10-26,2023,2023-11-24,295.0,338.2300109863281,0.1465424101231462
SWK,2023-10-27,4,LONG,1,20,2023-10-30,2023,2023-11-28,83.16000366210938,90.4000015258789,0.0870610575389901
XYL,2023-10-31,4,LONG,1,20,2023-11-01,2023,2023-11-30,93.27999877929688,105.12999725341797,0.12703686352053378
EA,2023-11-01,4,LONG,1,20,2023-11-02,2023,2023-12-01,129.97000122070312,137.75999450683594,0.059936856297358655
FORM,2023-11-01,4,LONG,1,20,2023-11-02,2023,2023-12-01,35.400001525878906,37.52000045776367,0.05988697289560726
PYPL,2023-11-01,4,LONG,1,20,2023-11-02,2023,2023-12-01,55.04999923706055,59.650001525878906,0.08356044237184228
DOCN,2023-11-02,4,LONG,1,20,2023-11-03,2023,2023-12-04,26.790000915527344,30.770000457763672,0.14856287443908003
